,playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,birthYear,weight,height,debut,current_age,years_of_experience
2926,custja01,2007,1,OAK,AL,124,395.0,61.0,101.0,18.0,1.0,26.0,82.0,0.0,2.0,105.0,164.0,2.0,1.0,0.0,6.0,6.0,1979.0,250.0,73.0,2001-09-26,28.0,6
2927,custja01,2008,1,OAK,AL,148,481.0,77.0,111.0,19.0,0.0,33.0,77.0,0.0,0.0,111.0,197.0,3.0,2.0,0.0,4.0,7.0,1979.0,250.0,73.0,2001-09-26,29.0,7
2928,custja01,2009,1,OAK,AL,149,513.0,88.0,123.0,16.0,0.0,25.0,70.0,4.0,1.0,93.0,185.0,5.0,2.0,0.0,4.0,7.0,1979.0,250.0,73.0,2001-09-26,30.0,8
2929,custja01,2010,1,OAK,AL,112,349.0,50.0,95.0,19.0,0.0,13.0,52.0,2.0,2.0,68.0,127.0,0.0,5.0,0.0,3.0,6.0,1979.0,250.0,73.0,2001-09-26,31.0,9
2930,custja01,2011,1,SEA,AL,67,225.0,19.0,48.0,15.0,1.0,3.0,23.0,0.0,0.0,44.0,87.0,2.0,1.0,0.0,0.0,3.0,1979.0,250.0,73.0,2001-09-26,32.0,10
2931,cuylemi01,1990,1,DET,AL,19,51.0,8.0,13.0,3.0,1.0,0.0,8.0,1.0,2.0,5.0,10.0,0.0,0.0,2.0,1.0,1.0,1968.0,175.0,70.0,1990-09-06,22.0,0
2932,cuylemi01,1991,1,DET,AL,154,475.0,77.0,122.0,15.0,7.0,3.0,33.0,41.0,10.0,52.0,92.0,0.0,5.0,12.0,2.0,4.0,1968.0,175.0,70.0,1990-09-06,23.0,1
2933,cuylemi01,1992,1,DET,AL,89,291.0,39.0,70.0,11.0,1.0,3.0,28.0,8.0,5.0,10.0,62.0,0.0,4.0,8.0,0.0,4.0,1968.0,175.0,70.0,1990-09-06,24.0,2
2934,cuylemi01,1993,1,DET,AL,82,249.0,46.0,53.0,11.0,7.0,0.0,19.0,13.0,2.0,19.0,53.0,0.0,3.0,4.0,1.0,2.0,1968.0,175.0,70.0,1990-09-06,25.0,3
2935,cuylemi01,1994,1,DET,AL,48,116.0,20.0,28.0,3.0,1.0,1.0,11.0,5.0,3.0,13.0,21.0,0.0,1.0,2.0,2.0,3.0,1968.0,175.0,70.0,1990-09-06,26.0,4
2936,cuylemi01,1995,1,DET,AL,41,88.0,15.0,18.0,1.0,4.0,0.0,5.0,2.0,1.0,8.0,16.0,0.0,0.0,2.0,0.0,0.0,1968.0,175.0,70.0,1990-09-06,27.0,5
2937,cuylemi01,1996,1,BOS,AL,50,110.0,19.0,22.0,1.0,2.0,2.0,12.0,7.0,3.0,13.0,19.0,0.0,3.0,7.0,1.0,1.0,1968.0,175.0,70.0,1990-09-06,28.0,6
2938,cuylemi01,1998,1,TEX,AL,7,6.0,3.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,175.0,70.0,1990-09-06,30.0,8
2939,damonjo01,1995,1,KCA,AL,47,188.0,32.0,53.0,11.0,5.0,3.0,23.0,7.0,0.0,12.0,22.0,0.0,1.0,2.0,3.0,2.0,1973.0,205.0,74.0,1995-08-12,22.0,0
2940,damonjo01,1996,1,KCA,AL,145,517.0,61.0,140.0,22.0,5.0,6.0,50.0,25.0,5.0,31.0,64.0,3.0,3.0,10.0,5.0,4.0,1973.0,205.0,74.0,1995-08-12,23.0,1
2941,damonjo01,1997,1,KCA,AL,146,472.0,70.0,130.0,12.0,8.0,8.0,48.0,16.0,10.0,42.0,70.0,2.0,3.0,6.0,1.0,3.0,1973.0,205.0,74.0,1995-08-12,24.0,2
2942,damonjo01,1998,1,KCA,AL,161,642.0,104.0,178.0,30.0,10.0,18.0,66.0,26.0,12.0,58.0,84.0,4.0,4.0,3.0,3.0,4.0,1973.0,205.0,74.0,1995-08-12,25.0,3
2943,damonjo01,1999,1,KCA,AL,145,583.0,101.0,179.0,39.0,9.0,14.0,77.0,36.0,6.0,67.0,50.0,5.0,3.0,3.0,4.0,13.0,1973.0,205.0,74.0,1995-08-12,26.0,4
2944,damonjo01,2000,1,KCA,AL,159,655.0,136.0,214.0,42.0,10.0,16.0,88.0,46.0,9.0,65.0,60.0,4.0,1.0,8.0,12.0,7.0,1973.0,205.0,74.0,1995-08-12,27.0,5
2945,damonjo01,2001,1,OAK,AL,155,644.0,108.0,165.0,34.0,4.0,9.0,49.0,27.0,12.0,61.0,70.0,1.0,5.0,5.0,4.0,7.0,1973.0,205.0,74.0,1995-08-12,28.0,6
2946,damonjo01,2002,1,BOS,AL,154,623.0,118.0,178.0,34.0,11.0,14.0,63.0,31.0,6.0,65.0,70.0,5.0,6.0,3.0,5.0,4.0,1973.0,205.0,74.0,1995-08-12,29.0,7
2947,damonjo01,2003,1,BOS,AL,145,608.0,103.0,166.0,32.0,6.0,12.0,67.0,30.0,6.0,68.0,74.0,4.0,2.0,6.0,6.0,5.0,1973.0,205.0,74.0,1995-08-12,30.0,8
2948,damonjo01,2004,1,BOS,AL,150,621.0,123.0,189.0,35.0,6.0,20.0,94.0,19.0,8.0,76.0,71.0,1.0,2.0,0.0,3.0,8.0,1973.0,205.0,74.0,1995-08-12,31.0,9
2949,damonjo01,2005,1,BOS,AL,148,624.0,117.0,197.0,35.0,6.0,10.0,75.0,18.0,1.0,53.0,69.0,3.0,2.0,0.0,9.0,5.0,1973.0,205.0,74.0,1995-08-12,32.0,10
2950,damonjo01,2006,1,NYA,AL,149,593.0,115.0,169.0,35.0,5.0,24.0,80.0,25.0,10.0,67.0,85.0,1.0,4.0,2.0,5.0,4.0,1973.0,205.0,74.0,1995-08-12,33.0,11
2951,damonjo01,2007,1,NYA,AL,141,533.0,93.0,144.0,27.0,2.0,12.0,63.0,27.0,3.0,66.0,79.0,1.0,2.0,1.0,3.0,4.0,1973.0,205.0,74.0,1995-08-12,34.0,12
2952,damonjo01,2008,1,NYA,AL,143,555.0,95.0,168.0,27.0,5.0,17.0,71.0,29.0,8.0,64.0,82.0,0.0,1.0,2.0,1.0,5.0,1973.0,205.0,74.0,1995-08-12,35.0,13
2953,damonjo01,2009,1,NYA,AL,143,550.0,107.0,155.0,36.0,3.0,24.0,82.0,12.0,0.0,71.0,98.0,1.0,2.0,2.0,1.0,9.0,1973.0,205.0,74.0,1995-08-12,36.0,14
2954,damonjo01,2010,1,DET,AL,145,539.0,81.0,146.0,36.0,5.0,8.0,51.0,11.0,1.0,69.0,90.0,2.0,2.0,2.0,1.0,5.0,1973.0,205.0,74.0,1995-08-12,37.0,15
2955,damonjo01,2011,1,TBA,AL,150,582.0,79.0,152.0,29.0,7.0,16.0,73.0,19.0,6.0,51.0,92.0,1.0,7.0,2.0,5.0,4.0,1973.0,205.0,74.0,1995-08-12,38.0,16
2956,damonjo01,2012,1,CLE,AL,64,207.0,25.0,46.0,6.0,2.0,4.0,19.0,4.0,0.0,17.0,27.0,0.0,0.0,0.0,0.0,0.0,1973.0,205.0,74.0,1995-08-12,39.0,17
2957,danieka01,1986,1,CIN,NL,74,181.0,34.0,58.0,10.0,4.0,6.0,23.0,15.0,2.0,22.0,30.0,1.0,2.0,1.0,1.0,4.0,1963.0,195.0,71.0,1986-04-09,23.0,0
2958,danieka01,1987,1,CIN,NL,108,368.0,73.0,123.0,24.0,1.0,26.0,64.0,26.0,8.0,60.0,62.0,11.0,1.0,1.0,0.0,6.0,1963.0,195.0,71.0,1986-04-09,24.0,1
2959,danieka01,1988,1,CIN,NL,140,495.0,95.0,144.0,29.0,1.0,18.0,64.0,27.0,6.0,87.0,94.0,10.0,3.0,0.0,4.0,11.0,1963.0,195.0,71.0,1986-04-09,25.0,2
2960,danieka01,1989,1,CIN,NL,44,133.0,26.0,29.0,11.0,0.0,2.0,9.0,6.0,4.0,36.0,28.0,1.0,2.0,0.0,1.0,1.0,1963.0,195.0,71.0,1986-04-09,26.0,3
2961,danieka01,1989,2,LAN,NL,11,38.0,7.0,13.0,2.0,0.0,2.0,8.0,3.0,0.0,7.0,5.0,0.0,0.0,0.0,1.0,1.0,1963.0,195.0,71.0,1986-04-09,26.0,3
2962,danieka01,1990,1,LAN,NL,130,450.0,81.0,133.0,23.0,1.0,27.0,94.0,4.0,3.0,68.0,104.0,1.0,3.0,2.0,3.0,9.0,1963.0,195.0,71.0,1986-04-09,27.0,4
2963,danieka01,1991,1,LAN,NL,137,461.0,54.0,115.0,15.0,1.0,17.0,73.0,6.0,1.0,63.0,116.0,4.0,1.0,0.0,6.0,9.0,1963.0,195.0,71.0,1986-04-09,28.0,5
2964,danieka01,1992,1,LAN,NL,35,104.0,9.0,24.0,5.0,0.0,2.0,8.0,0.0,0.0,10.0,30.0,0.0,1.0,0.0,1.0,7.0,1963.0,195.0,71.0,1986-04-09,29.0,6
2965,danieka01,1992,2,CHN,NL,48,108.0,12.0,27.0,6.0,0.0,4.0,17.0,0.0,2.0,12.0,24.0,0.0,1.0,0.0,1.0,3.0,1963.0,195.0,71.0,1986-04-09,29.0,6
2966,dascedo01,1988,1,CHN,NL,26,75.0,9.0,16.0,3.0,0.0,0.0,4.0,6.0,1.0,9.0,4.0,1.0,0.0,1.0,0.0,2.0,1964.0,150.0,67.0,1988-09-02,24.0,0
2967,dascedo01,1989,1,CHN,NL,47,139.0,20.0,23.0,1.0,0.0,1.0,12.0,6.0,3.0,13.0,13.0,0.0,0.0,3.0,2.0,2.0,1964.0,150.0,67.0,1988-09-02,25.0,1
2968,dascedo01,1990,1,CHN,NL,113,241.0,27.0,61.0,9.0,5.0,1.0,26.0,15.0,6.0,21.0,18.0,2.0,1.0,5.0,3.0,3.0,1964.0,150.0,67.0,1988-09-02,26.0,2
2969,dascedo01,1991,1,CHN,NL,118,239.0,40.0,61.0,11.0,0.0,1.0,18.0,14.0,7.0,24.0,26.0,2.0,2.0,6.0,1.0,3.0,1964.0,150.0,67.0,1988-09-02,27.0,3
2970,dascedo01,1992,1,CHN,NL,139,376.0,37.0,96.0,13.0,4.0,0.0,20.0,6.0,8.0,27.0,32.0,2.0,0.0,4.0,2.0,3.0,1964.0,150.0,67.0,1988-09-02,28.0,4
2971,dascedo01,1993,1,TEX,AL,76,146.0,20.0,29.0,5.0,1.0,2.0,10.0,2.0,0.0,8.0,22.0,0.0,0.0,3.0,1.0,1.0,1964.0,150.0,67.0,1988-09-02,29.0,5
2972,dascedo01,1996,1,SDN,NL,21,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1964.0,150.0,67.0,1988-09-02,32.0,8
2973,daubabr01,1998,1,FLO,NL,10,15.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1972.0,201.0,73.0,1998-09-10,26.0,0
2974,daubabr01,1999,1,BOS,AL,110,381.0,61.0,112.0,33.0,3.0,21.0,73.0,0.0,1.0,36.0,92.0,0.0,3.0,0.0,0.0,5.0,1972.0,201.0,73.0,1998-09-10,27.0,1
2975,daubabr01,2000,1,BOS,AL,142,495.0,55.0,123.0,32.0,2.0,21.0,76.0,1.0,1.0,44.0,130.0,2.0,6.0,0.0,4.0,6.0,1972.0,201.0,73.0,1998-09-10,28.0,2
2976,daubabr01,2001,1,BOS,AL,122,407.0,54.0,107.0,28.0,3.0,22.0,71.0,1.0,0.0,53.0,108.0,7.0,5.0,1.0,6.0,10.0,1972.0,201.0,73.0,1998-09-10,29.0,3
2977,daubabr01,2002,1,BOS,AL,137,444.0,62.0,118.0,24.0,2.0,20.0,78.0,2.0,1.0,51.0,126.0,4.0,7.0,0.0,4.0,10.0,1972.0,201.0,73.0,1998-09-10,30.0,4
2978,daubabr01,2003,1,CHA,AL,95,183.0,26.0,42.0,11.0,0.0,6.0,21.0,1.0,0.0,34.0,54.0,1.0,1.0,0.0,1.0,3.0,1972.0,201.0,73.0,1998-09-10,31.0,5
2979,daubabr01,2004,1,BOS,AL,30,75.0,9.0,17.0,8.0,0.0,2.0,8.0,0.0,0.0,10.0,21.0,0.0,1.0,0.0,0.0,1.0,1972.0,201.0,73.0,1998-09-10,32.0,6
2980,daubabr01,2005,1,NYN,NL,15,25.0,4.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,7.0,5.0,1.0,1.0,0.0,1.0,2.0,1972.0,201.0,73.0,1998-09-10,33.0,7
2981,daultda01,1985,1,PHI,NL,36,103.0,14.0,21.0,3.0,1.0,4.0,11.0,3.0,0.0,16.0,37.0,0.0,0.0,0.0,0.0,1.0,1962.0,195.0,74.0,1983-09-25,23.0,2
2982,daultda01,1986,1,PHI,NL,49,138.0,18.0,31.0,4.0,0.0,8.0,21.0,2.0,3.0,38.0,41.0,3.0,1.0,2.0,2.0,1.0,1962.0,195.0,74.0,1983-09-25,24.0,3
2983,daultda01,1987,1,PHI,NL,53,129.0,10.0,25.0,6.0,0.0,3.0,13.0,0.0,0.0,16.0,37.0,1.0,0.0,4.0,1.0,0.0,1962.0,195.0,74.0,1983-09-25,25.0,4
2984,daultda01,1988,1,PHI,NL,58,144.0,13.0,30.0,6.0,0.0,1.0,12.0,2.0,1.0,17.0,26.0,1.0,0.0,0.0,2.0,2.0,1962.0,195.0,74.0,1983-09-25,26.0,5
2985,daultda01,1989,1,PHI,NL,131,368.0,29.0,74.0,12.0,2.0,8.0,44.0,2.0,1.0,52.0,58.0,8.0,2.0,1.0,1.0,4.0,1962.0,195.0,74.0,1983-09-25,27.0,6
2986,daultda01,1990,1,PHI,NL,143,459.0,62.0,123.0,30.0,1.0,12.0,57.0,7.0,1.0,72.0,72.0,9.0,2.0,3.0,4.0,6.0,1962.0,195.0,74.0,1983-09-25,28.0,7
2987,daultda01,1991,1,PHI,NL,89,285.0,36.0,56.0,12.0,0.0,12.0,42.0,5.0,0.0,41.0,66.0,4.0,2.0,2.0,5.0,4.0,1962.0,195.0,74.0,1983-09-25,29.0,8
2988,daultda01,1992,1,PHI,NL,145,485.0,80.0,131.0,32.0,5.0,27.0,109.0,11.0,2.0,88.0,103.0,11.0,6.0,0.0,6.0,3.0,1962.0,195.0,74.0,1983-09-25,30.0,9
2989,daultda01,1993,1,PHI,NL,147,510.0,90.0,131.0,35.0,4.0,24.0,105.0,5.0,0.0,117.0,111.0,12.0,2.0,0.0,8.0,2.0,1962.0,195.0,74.0,1983-09-25,31.0,10
2990,daultda01,1994,1,PHI,NL,69,257.0,43.0,77.0,17.0,1.0,15.0,56.0,4.0,1.0,33.0,43.0,2.0,1.0,0.0,1.0,3.0,1962.0,195.0,74.0,1983-09-25,32.0,11
2991,daultda01,1995,1,PHI,NL,98,342.0,44.0,85.0,19.0,3.0,9.0,55.0,3.0,0.0,55.0,52.0,2.0,5.0,0.0,2.0,4.0,1962.0,195.0,74.0,1983-09-25,33.0,12
2992,daultda01,1996,1,PHI,NL,5,12.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,1.0,0.0,0.0,1.0,1962.0,195.0,74.0,1983-09-25,34.0,13
2993,daultda01,1997,1,PHI,NL,84,269.0,46.0,71.0,13.0,6.0,11.0,42.0,4.0,0.0,54.0,57.0,4.0,1.0,0.0,7.0,3.0,1962.0,195.0,74.0,1983-09-25,35.0,14
2994,daultda01,1997,2,FLO,NL,52,126.0,22.0,33.0,8.0,2.0,3.0,21.0,2.0,1.0,22.0,17.0,1.0,1.0,0.0,2.0,1.0,1962.0,195.0,74.0,1983-09-25,35.0,14
2995,davanje02,1999,1,ANA,AL,7,20.0,4.0,4.0,0.0,1.0,1.0,4.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1973.0,185.0,72.0,1999-09-07,26.0,0
2996,davanje02,2001,1,ANA,AL,40,88.0,7.0,17.0,2.0,1.0,5.0,9.0,1.0,3.0,11.0,29.0,0.0,0.0,0.0,1.0,1.0,1973.0,185.0,72.0,1999-09-07,28.0,2
2997,davanje02,2002,1,ANA,AL,16,30.0,3.0,5.0,3.0,0.0,1.0,4.0,1.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1973.0,185.0,72.0,1999-09-07,29.0,3
2998,davanje02,2003,1,ANA,AL,123,330.0,56.0,93.0,16.0,1.0,12.0,43.0,17.0,5.0,42.0,59.0,0.0,1.0,4.0,5.0,6.0,1973.0,185.0,72.0,1999-09-07,30.0,4
2999,davanje02,2004,1,ANA,AL,108,285.0,41.0,79.0,11.0,4.0,7.0,34.0,18.0,3.0,46.0,54.0,2.0,0.0,1.0,5.0,2.0,1973.0,185.0,72.0,1999-09-07,31.0,5
3000,davanje02,2005,1,LAA,AL,108,225.0,42.0,52.0,10.0,1.0,2.0,15.0,11.0,6.0,39.0,44.0,1.0,2.0,3.0,2.0,6.0,1973.0,185.0,72.0,1999-09-07,32.0,6
3001,davanje02,2006,1,ARI,NL,87,221.0,38.0,64.0,12.0,4.0,5.0,35.0,10.0,4.0,31.0,42.0,0.0,0.0,0.0,4.0,6.0,1973.0,185.0,72.0,1999-09-07,33.0,7
3002,davanje02,2007,1,ARI,NL,13,26.0,5.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,5.0,8.0,0.0,1.0,0.0,1.0,1.0,1973.0,185.0,72.0,1999-09-07,34.0,8
3003,davanje02,2007,2,OAK,AL,26,63.0,9.0,15.0,1.0,1.0,0.0,5.0,0.0,0.0,7.0,19.0,0.0,0.0,0.0,1.0,2.0,1973.0,185.0,72.0,1999-09-07,34.0,8
3004,davisal01,1985,1,SEA,AL,155,578.0,78.0,166.0,33.0,1.0,18.0,78.0,1.0,2.0,90.0,71.0,7.0,2.0,0.0,7.0,14.0,1960.0,195.0,73.0,1984-04-11,25.0,1
3005,davisal01,1986,1,SEA,AL,135,479.0,66.0,130.0,18.0,1.0,18.0,72.0,0.0,3.0,76.0,68.0,10.0,3.0,2.0,2.0,11.0,1960.0,195.0,73.0,1984-04-11,26.0,2
3006,davisal01,1987,1,SEA,AL,157,580.0,86.0,171.0,37.0,2.0,29.0,100.0,0.0,0.0,72.0,84.0,6.0,2.0,0.0,8.0,17.0,1960.0,195.0,73.0,1984-04-11,27.0,3
3007,davisal01,1988,1,SEA,AL,140,478.0,67.0,141.0,24.0,1.0,18.0,69.0,1.0,1.0,95.0,53.0,13.0,4.0,0.0,5.0,14.0,1960.0,195.0,73.0,1984-04-11,28.0,4
3008,davisal01,1989,1,SEA,AL,142,498.0,84.0,152.0,30.0,1.0,21.0,95.0,0.0,1.0,101.0,49.0,15.0,6.0,0.0,6.0,15.0,1960.0,195.0,73.0,1984-04-11,29.0,5
3009,davisal01,1990,1,SEA,AL,140,494.0,63.0,140.0,21.0,0.0,17.0,68.0,0.0,2.0,85.0,68.0,10.0,4.0,0.0,9.0,9.0,1960.0,195.0,73.0,1984-04-11,30.0,6
3010,davisal01,1991,1,SEA,AL,145,462.0,39.0,102.0,15.0,1.0,12.0,69.0,0.0,3.0,56.0,78.0,9.0,0.0,0.0,10.0,8.0,1960.0,195.0,73.0,1984-04-11,31.0,7
3011,davisal01,1992,1,CAL,AL,40,104.0,5.0,26.0,8.0,0.0,0.0,16.0,0.0,0.0,13.0,9.0,2.0,0.0,0.0,1.0,2.0,1960.0,195.0,73.0,1984-04-11,32.0,8
3012,davisbe01,1998,1,SDN,NL,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977.0,195.0,76.0,1998-09-25,21.0,0
3013,davisbe01,1999,1,SDN,NL,76,266.0,29.0,65.0,14.0,1.0,5.0,30.0,2.0,1.0,25.0,70.0,3.0,0.0,0.0,2.0,9.0,1977.0,195.0,76.0,1998-09-25,22.0,1
3014,davisbe01,2000,1,SDN,NL,43,130.0,12.0,29.0,6.0,0.0,3.0,14.0,1.0,1.0,14.0,35.0,1.0,0.0,3.0,1.0,2.0,1977.0,195.0,76.0,1998-09-25,23.0,2
3015,davisbe01,2001,1,SDN,NL,138,448.0,56.0,107.0,20.0,0.0,11.0,57.0,4.0,4.0,66.0,112.0,5.0,4.0,1.0,7.0,13.0,1977.0,195.0,76.0,1998-09-25,24.0,3
3016,davisbe01,2002,1,SEA,AL,80,228.0,24.0,59.0,10.0,1.0,7.0,43.0,1.0,1.0,18.0,58.0,1.0,2.0,1.0,4.0,6.0,1977.0,195.0,76.0,1998-09-25,25.0,4
3017,davisbe01,2003,1,SEA,AL,80,246.0,25.0,58.0,18.0,0.0,6.0,42.0,0.0,0.0,18.0,61.0,2.0,0.0,1.0,4.0,5.0,1977.0,195.0,76.0,1998-09-25,26.0,5
3018,davisbe01,2004,1,SEA,AL,14,33.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,3.0,1977.0,195.0,76.0,1998-09-25,27.0,6
3019,davisbe01,2004,2,CHA,AL,54,160.0,21.0,37.0,9.0,0.0,6.0,16.0,1.0,1.0,9.0,40.0,0.0,1.0,1.0,0.0,2.0,1977.0,195.0,76.0,1998-09-25,27.0,6
3020,davisch01,1985,1,SFN,NL,136,481.0,53.0,130.0,25.0,2.0,13.0,56.0,15.0,7.0,62.0,74.0,12.0,0.0,1.0,7.0,16.0,1960.0,195.0,75.0,1981-04-10,25.0,4
3021,davisch01,1986,1,SFN,NL,153,526.0,71.0,146.0,28.0,3.0,13.0,70.0,16.0,13.0,84.0,96.0,23.0,1.0,2.0,5.0,11.0,1960.0,195.0,75.0,1981-04-10,26.0,5
3022,davisch01,1987,1,SFN,NL,149,500.0,80.0,125.0,22.0,1.0,24.0,76.0,16.0,9.0,72.0,109.0,15.0,2.0,0.0,4.0,8.0,1960.0,195.0,75.0,1981-04-10,27.0,6
3023,davisch01,1988,1,CAL,AL,158,600.0,81.0,161.0,29.0,3.0,21.0,93.0,9.0,10.0,56.0,118.0,14.0,0.0,1.0,10.0,13.0,1960.0,195.0,75.0,1981-04-10,28.0,7
3024,davisch01,1989,1,CAL,AL,154,560.0,81.0,152.0,24.0,1.0,22.0,90.0,3.0,0.0,61.0,109.0,12.0,0.0,3.0,6.0,21.0,1960.0,195.0,75.0,1981-04-10,29.0,8
3025,davisch01,1990,1,CAL,AL,113,412.0,58.0,109.0,17.0,1.0,12.0,58.0,1.0,2.0,61.0,89.0,4.0,0.0,0.0,3.0,14.0,1960.0,195.0,75.0,1981-04-10,30.0,9
3026,davisch01,1991,1,MIN,AL,153,534.0,84.0,148.0,34.0,1.0,29.0,93.0,5.0,6.0,95.0,117.0,13.0,1.0,0.0,4.0,9.0,1960.0,195.0,75.0,1981-04-10,31.0,10
3027,davisch01,1992,1,MIN,AL,138,444.0,63.0,128.0,27.0,2.0,12.0,66.0,4.0,5.0,73.0,76.0,11.0,3.0,0.0,9.0,11.0,1960.0,195.0,75.0,1981-04-10,32.0,11
3028,davisch01,1993,1,CAL,AL,153,573.0,74.0,139.0,32.0,0.0,27.0,112.0,4.0,1.0,71.0,135.0,12.0,1.0,0.0,0.0,18.0,1960.0,195.0,75.0,1981-04-10,33.0,12
3029,davisch01,1994,1,CAL,AL,108,392.0,72.0,122.0,18.0,1.0,26.0,84.0,3.0,2.0,69.0,84.0,11.0,1.0,0.0,6.0,12.0,1960.0,195.0,75.0,1981-04-10,34.0,13
3030,davisch01,1995,1,CAL,AL,119,424.0,81.0,135.0,23.0,0.0,20.0,86.0,3.0,3.0,89.0,79.0,12.0,0.0,0.0,9.0,12.0,1960.0,195.0,75.0,1981-04-10,35.0,14
3031,davisch01,1996,1,CAL,AL,145,530.0,73.0,155.0,24.0,0.0,28.0,95.0,5.0,2.0,86.0,99.0,11.0,0.0,1.0,6.0,18.0,1960.0,195.0,75.0,1981-04-10,36.0,15
3032,davisch01,1997,1,KCA,AL,140,477.0,71.0,133.0,20.0,0.0,30.0,90.0,6.0,3.0,85.0,96.0,16.0,1.0,0.0,4.0,15.0,1960.0,195.0,75.0,1981-04-10,37.0,16
3033,davisch01,1998,1,NYA,AL,35,103.0,11.0,30.0,7.0,0.0,3.0,9.0,0.0,1.0,14.0,18.0,1.0,0.0,0.0,1.0,6.0,1960.0,195.0,75.0,1981-04-10,38.0,17
3034,davisch01,1999,1,NYA,AL,146,476.0,59.0,128.0,25.0,1.0,19.0,78.0,4.0,1.0,73.0,100.0,7.0,2.0,0.0,3.0,12.0,1960.0,195.0,75.0,1981-04-10,39.0,18
3035,davisch02,2008,1,TEX,AL,80,295.0,51.0,84.0,23.0,2.0,17.0,55.0,1.0,2.0,20.0,88.0,1.0,1.0,0.0,1.0,5.0,1986.0,230.0,75.0,2008-06-26,22.0,0
3036,davisch02,2009,1,TEX,AL,113,391.0,48.0,93.0,15.0,1.0,21.0,59.0,0.0,0.0,24.0,150.0,2.0,2.0,0.0,2.0,6.0,1986.0,230.0,75.0,2008-06-26,23.0,1
3037,davisch02,2010,1,TEX,AL,45,120.0,7.0,23.0,9.0,0.0,1.0,4.0,3.0,0.0,15.0,40.0,3.0,0.0,0.0,1.0,3.0,1986.0,230.0,75.0,2008-06-26,24.0,2
3038,davisch02,2011,1,TEX,AL,28,76.0,9.0,19.0,3.0,0.0,3.0,6.0,0.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,2.0,1986.0,230.0,75.0,2008-06-26,25.0,3
3039,davisch02,2011,2,BAL,AL,31,123.0,16.0,34.0,9.0,0.0,2.0,13.0,1.0,0.0,6.0,39.0,1.0,0.0,0.0,0.0,2.0,1986.0,230.0,75.0,2008-06-26,25.0,3
3040,davisch02,2012,1,BAL,AL,139,515.0,75.0,139.0,20.0,0.0,33.0,85.0,2.0,3.0,37.0,169.0,6.0,7.0,0.0,3.0,8.0,1986.0,230.0,75.0,2008-06-26,26.0,4
3041,davisch02,2013,1,BAL,AL,160,584.0,103.0,167.0,42.0,1.0,53.0,138.0,4.0,1.0,72.0,199.0,12.0,10.0,0.0,7.0,4.0,1986.0,230.0,75.0,2008-06-26,27.0,5
3042,davisch02,2014,1,BAL,AL,127,450.0,65.0,88.0,16.0,0.0,26.0,72.0,2.0,1.0,60.0,173.0,9.0,9.0,1.0,5.0,2.0,1986.0,230.0,75.0,2008-06-26,28.0,6
3043,davisch02,2015,1,BAL,AL,160,573.0,100.0,150.0,31.0,0.0,47.0,117.0,2.0,3.0,84.0,208.0,6.0,8.0,0.0,5.0,6.0,1986.0,230.0,75.0,2008-06-26,29.0,7
3044,daviser01,1985,1,CIN,NL,56,122.0,26.0,30.0,3.0,3.0,8.0,18.0,16.0,3.0,7.0,39.0,0.0,0.0,2.0,0.0,1.0,1962.0,165.0,74.0,1984-05-19,23.0,1
3045,daviser01,1986,1,CIN,NL,132,415.0,97.0,115.0,15.0,3.0,27.0,71.0,80.0,11.0,68.0,100.0,5.0,1.0,0.0,3.0,6.0,1962.0,165.0,74.0,1984-05-19,24.0,2
3046,daviser01,1987,1,CIN,NL,129,474.0,120.0,139.0,23.0,4.0,37.0,100.0,50.0,6.0,84.0,134.0,8.0,1.0,0.0,3.0,6.0,1962.0,165.0,74.0,1984-05-19,25.0,3
3047,daviser01,1988,1,CIN,NL,135,472.0,81.0,129.0,18.0,3.0,26.0,93.0,35.0,3.0,65.0,124.0,10.0,3.0,0.0,3.0,11.0,1962.0,165.0,74.0,1984-05-19,26.0,4
3048,daviser01,1989,1,CIN,NL,131,462.0,74.0,130.0,14.0,2.0,34.0,101.0,21.0,7.0,68.0,116.0,12.0,1.0,0.0,11.0,16.0,1962.0,165.0,74.0,1984-05-19,27.0,5
